FID,pop
2765,0
2766,0
2767,0
2768,0
2769,0
2770,0
2771,0
2772,0
2773,0
2774,0
2775,0
2776,0
2777,0
2778,0
2779,0
2780,0
2781,0
2782,0
2783,0
2784,0
2785,0
2786,0
2787,0
2788,0
2789,0
2790,0
2791,0
2792,0
2793,0
2794,0
2795,1564.793
2796,109476.7528
2797,108381.1727
2798,74593.6151
2799,208216.2777
2800,68629.1963
2801,53728.9096
2802,45981.9789
2803,60947.7659
2804,84694.3474
2805,88639.6947
2806,231413.8473
2807,321640.0358
2808,288156.1849
2809,88342.5572
2810,183861.151
2811,184279.0196
2812,147214.0973
2813,164445.7286
2814,163765.8766
2815,147695.8403
2816,97914.6372
2817,73017.8226
2818,197508.8984
2819,321527.815
2820,118909.6238
2821,168470.7286
2822,333008.8371
2823,170877.2888
2824,240924.3727
2825,366296.0719
2826,320229.0837
2827,162116.899
2828,799082.376
2829,677940.9928
2830,295700.3999
2831,713179.8559
2832,222648.2387
2833,131589.9327
2834,222915.4068
2835,648133.4578
2836,1098005.35
2837,4781877.752
2838,1585149.686
2839,922053.5473
2840,1935353.442
2841,284187.155
2842,107704.8613
2843,769150.874
2844,816975.3343
2845,1120842.669
2846,476017.4916
2847,0
2848,0
2849,0
2850,0
2851,0
2852,0
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
2860,0
2861,0
2862,0
2863,0
2864,0
2865,0
2866,0
2867,0
2868,0
2869,0
2870,0
2871,0
2872,0
2873,0
2874,0
2875,0
2876,0
2877,0
2878,0
2879,0
2880,0
2881,0
2882,0
2883,0
2884,0
2885,0
2886,0
2887,0
2888,0
2889,0
2890,0
2891,0
2892,0
2893,0
2894,0
2895,0
2896,0
2897,0
2898,0
2899,0
2900,0
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,0
2909,0
2910,0
2911,0
2912,0
2913,0
2914,0
2915,0
2916,0
2917,0
2918,0
2919,0
2920,0
2921,0
2922,0
2923,0
2924,0
2925,0
2926,0
2927,0
2928,0
2929,0
2930,0
2931,0
2932,0
2933,0
2934,0
2935,0
2936,21404.2576
2937,154772.9777
2938,10008.3083
2939,13111.3015
2940,83236.643
2941,208849.7436
2942,108907.5058
2943,149651.4892
2944,122444.9717
2945,72354.9426
2946,88622.0881
2947,97424.2634
2948,69776.2139
2949,126953.1834
2950,215795.7032
2951,459853.9137
2952,179125.1371
2953,154825.1209
2954,77529.6426
2955,230718.6573
2956,119653.6761
2957,190225.6301
2958,82389.0955
2959,45118.3394
2960,48609.2317
2961,113255.7106
2962,170190.6316
2963,116438.932
2964,170345.3654
2965,115531.1543
2966,253625.2361
2967,188191.2631
2968,220070.0055
2969,174442.4538
2970,208009.1819
2971,121232.7099
2972,144278.6907
2973,172748.0561
2974,113512.9386
2975,75015.9195
2976,231631.8352
2977,336143.0578
2978,327937.5271
2979,233572.0799
2980,1137933.335
2981,532594.1683
2982,501851.8745
2983,221386.2875
2984,448406.3708
2985,305803.6161
2986,167223.7916
2987,274041.306
2988,692021.3014
2989,2883001.327
2990,4165154.319
2991,564358.0956
2992,351.9085
2993,0
2994,0
2995,0
2996,0
2997,0
2998,0
2999,0
3000,0
3001,0
3002,0
3003,0
3004,0
3005,0
3006,0
3007,0
3008,0
3009,0
3010,0
3011,0
3012,0
3013,0
3014,0
3015,0
3016,0
3017,0
3018,0
3019,0
3020,0
3021,0
3022,0
3023,0
3024,0
3025,0
3026,0
3027,0
3028,0
3029,0
3030,0
3031,0
3032,0
3033,0
3034,0
3035,0
3036,0
3037,0
3038,0
3039,0
3040,0
3041,0
3042,0
3043,0
3044,0
3045,0
3046,0
3047,0
3048,0
3049,0
3050,0
3051,0
3052,0
3053,0
3054,0
3055,0
3056,0
3057,0
3058,0
3059,0
3060,0
3061,0
3062,0
3063,0
3064,0
3065,0
3066,0
3067,0
3068,0
3069,0
3070,0
3071,0
3072,0
3073,0
3074,0
3075,0
3076,0
3077,0
3078,0
3079,0
3080,1320.5697
3081,167347.9949
3082,110221.2456
3083,312300.9141
3084,93832.0416
3085,106269.5673
3086,131787.8171
3087,205595.6278
3088,169607.5297
3089,115819.4589
3090,122284.7831
3091,47497.2539
3092,36458.9086
3093,81509.3478
3094,573516.7326
3095,345919.0064
3096,139076.091
3097,323993.314
3098,240889.7924
3099,87189.0935
3100,56171.6956
3101,116567.1668
3102,68751.5647
3103,56379.8265
3104,45770.9476
3105,84472.4745
3106,146055.9239
3107,91411.2475
3108,91592.589
3109,97829.9508
3110,111760.6079
3111,166533.7566
3112,118067.8546
3113,771114.3421
3114,1176270.169
3115,165003.4287
3116,58912.7623
3117,172635.9555
3118,145527.9828
3119,188897.2476
3120,161404.928
3121,516097.9686
3122,179198.1743
3123,265135.4409
3124,162990.5789
3125,286365.7632
3126,122566.5249
3127,197158.477
3128,47859.1927
3129,656297.8636
3130,359272.9631
3131,377035.5483
3132,238855.1846
3133,1633021.414
3134,2800436.023
3135,1550450.38
3136,276492.9141
3137,2648.9046
3138,0
3139,0
3140,0
3141,0
3142,0
3143,0
3144,0
3145,0
3146,0
3147,0
3148,0
3149,0
3150,0
3151,0
3152,0
3153,0
3154,0
3155,0
3156,0
3157,0
3158,0
3159,0
3160,0
3161,0
3162,0
3163,0
3164,0
3165,0
3166,0
3167,0
3168,0
3169,0
3170,0
3171,0
3172,0
3173,0
3174,0
3175,0
3176,0
3177,0
3178,0
3179,0
3180,0
3181,0
3182,0
3183,0
3184,0
3185,0
3186,0
3187,0
3188,0
3189,0
3190,0
3191,0
3192,0
3193,0
3194,0
3195,0
3196,0
3197,0
3198,0
3199,0
3200,0
3201,0
3202,0
3203,0
3204,0
3205,0
3206,0
3207,0
3208,0
3209,0
3210,0
3211,0
3212,0
3213,0
3214,0
3215,0
3216,0
3217,0
3218,0
3219,0
3220,0
3221,0
3222,0
3223,0
3224,10168.0103
3225,194091.3475
3226,152242.7124
3227,185123.4983
3228,150922.7869
3229,234111.5687
3230,174399.0464
3231,200268.9765
3232,130764.3611
3233,98502.6497
3234,92571.144
3235,45721.5849
3236,86232.2052
3237,188351.335
3238,329716.0013
3239,589747.3659
3240,368310.6916
3241,157843.4762
3242,388999.6192
3243,204969.8796
3244,117733.5695
3245,107794.9802
3246,162624.6153
3247,92559.2646
3248,46904.6646
3249,79805.6456
3250,84139.1339
3251,111760.0103
3252,121330.8659
3253,73673.6491
3254,269606.8972
3255,236218.0371
3256,181198.092
3257,320801.6984
3258,314977.4367
3259,139016.7597
3260,326408.2385
3261,159504.8536
3262,235814.6145
3263,496355.4223
3264,342139.3791
3265,74049.8976
3266,97268.2103
3267,261165.4909
3268,217222.6158
3269,367736.0135
3270,296642.6376
3271,254962.3214
3272,140350.9971
3273,395916.9194
3274,497857.7607
3275,795009.5614
3276,589589.1008
3277,159463.3851
3278,158530.8313
3279,456357.5258
3280,654975.7212
3281,228207.6221
3282,0
3283,0
3284,0
3285,0
3286,0
3287,0
3288,0
3289,0
3290,0
3291,0
3292,0
3293,0
3294,0
3295,0
3296,0
3297,0
3298,0
3299,0
3300,0
3301,0
3302,0
3303,0
3304,0
3305,0
3306,0
3307,0
3308,0
3309,0
3310,0
3311,0
3312,0
3313,0
3314,0
3315,0
3316,0
3317,0
3318,0
3319,0
3320,0
3321,0
3322,0
3323,0
3324,0
3325,0
3326,0
3327,0
3328,0
3329,0
3330,0
3331,0
3332,0
3333,0
3334,0
3335,0
3336,0
3337,0
3338,0
3339,0
3340,0
3341,0
3342,0
3343,0
3344,0
3345,0
3346,0
3347,0
3348,0
3349,0
3350,0
3351,0
3352,0
3353,0
3354,0
3355,0
3356,0
3357,0
3358,0
3359,0
3360,0
3361,0
3362,0
3363,0
3364,0
3365,0
3366,0
3367,0
3368,16.3032
3369,29286.0915
3370,112441.4736
3371,321215.1648
3372,161548.1699
3373,639838.4801
3374,100705.7212
3375,99104.8731
3376,122449.1988
3377,161137.9048
3378,104088.4439
3379,417694.2233
3380,212901.9327
3381,178475.027
3382,449574.6866
3383,3438462.986
3384,317451.2498
3385,303076.4673
3386,405608.2187
3387,282231.6863
3388,264187.4623
3389,533482.7221
3390,227438.9911
3391,135723.6227
3392,106177.0693
3393,50556.6827
3394,44065.923
3395,90436.5212
3396,132846.7985
3397,72010.9648
3398,142471.6023
3399,57554.8825
3400,175556.1002
3401,179959.1501
3402,78108.6788
3403,119095.0595
3404,193233.6929
3405,308024.9632
3406,135437.7172
3407,259498.6689
3408,136809.5392
3409,107857.2959
3410,360780.1054
3411,83408.7867
3412,68119.3979
3413,294575.2011
3414,79940.0215
3415,151890.5956
3416,214946.0263
3417,308087.9374
3418,256543.1553
3419,445627.1023
3420,786203.2016
3421,186195.5046
3422,294245.5802
3423,315372.862
3424,311658.0674
3425,490461.3193
3426,93331.6041
3427,0
3428,0
3429,0
3430,0
3431,0
3432,0
3433,0
3434,0
3435,0
3436,0
3437,0
3438,0
3439,0
3440,0
3441,0
3442,0
3443,0
3444,0
3445,0
3446,0
3447,0
3448,0
3449,0
3450,0
3451,0
3452,0
3453,0
3454,0
3455,0
3456,0
3457,0
3458,0
3459,0
3460,0
3461,0
3462,0
3463,0
3464,0
3465,0
3466,0
3467,0
3468,0
3469,0
3470,0
3471,0
3472,0
3473,0
3474,0
3475,0
3476,0
3477,0
3478,0
3479,0
3480,0
3481,0
3482,0
3483,0
3484,0
3485,0
3486,0
3487,0
3488,0
3489,0
3490,0
3491,0
3492,0
3493,0
3494,0
3495,0
3496,0
3497,0
3498,0
3499,0
3500,0
3501,0
3502,0
3503,0
3504,0
3505,0
3506,0
3507,0
3508,0
3509,0
3510,0
3511,0
3512,0
3513,3830.2327
3514,41393.2923
3515,196656.3098
3516,97325.0582
3517,180915.3021
3518,105390.2601
3519,83492.3742
3520,383656.9442
3521,377516.0544
3522,182856.957
3523,212470.0931
3524,144307.8138
3525,97849.0686
3526,273460.0078
3527,121773.6242
3528,420442.1234
3529,194933.7932
3530,725367.5306
3531,327813.3267
3532,309013.7156
3533,245920.564
3534,293503.4975
3535,230623.2007
3536,118409.6995
3537,95442.6744
3538,106726.229
3539,46889.4858
3540,86483.0813
3541,80010.0942
3542,48792.8093
3543,53073.8028
3544,72857.339
3545,251355.2265
3546,87662.2776
3547,207613.0477
3548,1255650.703
3549,57574.9155
3550,185596.0684
3551,226391.4253
3552,114367.7475
3553,69575.8852
3554,153619.3091
3555,133081.3369
3556,85606.2948
3557,808044.8558
3558,142923.1972
3559,118979.7461
3560,218837.2085
3561,352373.8408
3562,144501.6933
3563,158100.4933
3564,352496.8243
3565,181965.0361
3566,198652.6953
3567,137833.1339
3568,391522.6552
3569,1664021.017
3570,4297977.281
3571,1474.8404
3572,0
3573,0
3574,0
3575,0
3576,0
3577,0
3578,0
3579,0
3580,0
3581,0
3582,0
3583,0
3584,0
3585,0
3586,0
3587,0
3588,0
3589,0
3590,0
3591,0
3592,0
3593,0
3594,0
3595,0
3596,0
3597,0
3598,0
3599,0
3600,0
3601,0
3602,0
3603,0
3604,0
3605,0
3606,0
3607,0
3608,0
3609,0
3610,0
3611,0
3612,0
3613,0
3614,0
3615,0
3616,0
3617,0
3618,0
3619,0
3620,0
3621,0
3622,0
3623,0
3624,0
3625,0
3626,0
3627,0
3628,0
3629,0
3630,0
3631,0
3632,0
3633,0
3634,0
3635,0
3636,0
3637,0
3638,0
3639,0
3640,0
3641,0
3642,0
3643,0
3644,0
3645,0
3646,0
3647,0
3648,0
3649,0
3650,0
3651,0
3652,0
3653,0
3654,0
3655,0
3656,0
3657,0
3658,5052.9043
3659,61080.6668
3660,92754.3631
3661,81556.1387
3662,42872.7053
3663,107599.5488
3664,593289.5751
3665,277722.6402
3666,85830.4758
3667,183669.8975
3668,197038.8227
3669,101864.3774
3670,148276.6837
3671,169505.0088
3672,172303.246
3673,118869.3552
3674,273631.8545
3675,328186.0465
3676,441328.6596
3677,271675.3683
3678,255160.4991
3679,197989.6599
3680,142901.3299
3681,116312.6901
3682,124242.4103
3683,69554.9926
3684,98880.5311
3685,102814.1893
3686,35897.4097
3687,74001.7694
3688,104076.2808
3689,134008.1082
3690,54564.5806
3691,92580.5564
3692,303512.0509
3693,209403.826
3694,171258.5017
3695,306772.9216
3696,272017.6378
3697,283095.1935
3698,343008.4331
3699,468346.8632
3700,280748.6536
3701,115956.0528
3702,93525.9964
3703,235857.7862
3704,168927.653
3705,222610.4579
3706,223913.0618
3707,211016.8916
3708,167229.6814
3709,216093.9473
3710,180214.9929
3711,143587.6383
3712,153749.891
3713,245692.8546
3714,1773662.138
3715,2868312.595
3716,156702.2284
3717,0
3718,0
3719,0
3720,0
3721,0
3722,0
3723,0
3724,0
3725,0
3726,0
3727,0
3728,0
3729,0
3730,0
3731,0
3732,0
3733,0
3734,0
3735,0
3736,0
3737,0
3738,0
3739,0
3740,0
3741,0
3742,0
3743,0
3744,0
3745,0
3746,0
3747,0
3748,0
3749,0
3750,0
3751,0
3752,0
3753,0
3754,0
3755,0
3756,0
3757,0
3758,0
3759,0
3760,0
3761,0
3762,0
3763,0
3764,0
3765,0
3766,0
3767,0
3768,0
3769,0
3770,0
3771,0
3772,0
3773,0
3774,0
3775,0
3776,0
3777,0
3778,0
3779,0
3780,0
3781,0
3782,0
3783,0
3784,0
3785,0
3786,0
3787,0
3788,0
3789,0
3790,0
3791,0
3792,0
3793,0
3794,0
3795,0
3796,0
3797,0
3798,0
3799,0
3800,0
3801,0
3802,0
3803,3881.4997
3804,88860.6107
3805,62640.1698
3806,54587.1937
3807,238873.814
3808,131911.3703
3809,131841.6617
3810,46584.8276
3811,59935.5234
3812,107856.451
3813,84964.9133
3814,102376.9926
3815,88850.4797
3816,238737.931
3817,164070.248
3818,195615.9648
3819,324020.5687
3820,351606.9875
3821,136924.4108
3822,224725.8499
3823,381151.716
3824,163793.7297
3825,166130.4926
3826,162679.3819
3827,70946.5353
3828,190728.043
3829,175432.9385
3830,78944.1843
3831,170107.1286
3832,118508.4729
3833,175412.7222
3834,178474.7546
3835,104337.1774
3836,43859.3832
3837,226255.2058
3838,267350.1491
3839,203101.3429
3840,360057.9539
3841,396758.6936
3842,438178.7946
3843,438604.0669
3844,174481.3107
3845,257870.4527
3846,73762.4112
3847,226598.6251
3848,322857.9151
3849,418460.9324
3850,176218.0714
3851,194180.7282
3852,64456.4216
3853,157634.9711
3854,112715.9168
3855,530178.1078
3856,184764.005
3857,394292.5024
3858,975738.1679
3859,2283153.049
3860,1030387.601
3861,13695.4596
3862,0
3863,0
3864,0
3865,0
3866,0
3867,0
3868,0
3869,0
3870,0
3871,0
3872,0
3873,0
3874,0
3875,0
3876,0
3877,0
3878,0
3879,0
3880,0
3881,0
3882,0
3883,0
3884,0
3885,0
3886,0
3887,0
3888,0
3889,0
3890,0
3891,0
3892,0
3893,0
3894,0
3895,0
3896,0
3897,0
3898,0
3899,0
3900,0
3901,0
3902,0
3903,0
3904,0
3905,0
3906,0
3907,0
3908,0
3909,0
3910,0
3911,0
3912,0
3913,0
3914,0
3915,0
3916,0
3917,0
3918,0
3919,0
3920,0
3921,0
3922,0
3923,0
3924,0
3925,0
3926,0
3927,0
3928,0
3929,0
3930,0
3931,0
3932,0
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,0
3940,0
3941,0
3942,0
3943,0
3944,0
3945,0
3946,0
3947,118.6471
3948,53490.163
3949,52267.5659
3950,93449.3412
3951,131149.625
3952,93350.3603
3953,112991.0839
3954,51845.285
3955,34261.9216
3956,253483.3821
3957,122534.0534
3958,141278.9346
3959,84418.8135
3960,335474.1031
3961,132685.0102
3962,192842.7958
3963,425442.3022
3964,316864.6519
3965,208299.7148
3966,448443.7944
3967,431434.5735
3968,746037.0278
3969,296639.738
3970,418069.7976
3971,120886.1622
3972,316474.6077
3973,159571.2653
3974,100023.0287
3975,89680.3752
3976,106982.723
3977,100643.5916
3978,149092.1742
3979,58557.1447
3980,62496.4105
3981,101077.7169
3982,291388.6709
3983,343328.0454
3984,111665.3976
3985,275801.3595
3986,263285.5209
3987,720432.1303
3988,436650.1919
3989,78214.3824
3990,144069.4361
3991,240961.3839
3992,927218.4747
3993,868503.2831
3994,231253.8218
3995,323366.5938
3996,53759.7837
3997,132717.2791
3998,133637.8718
3999,43504.269
4000,81125.2021
4001,255349.3791
4002,686000.3475
4003,685454.0381
4004,1388049.393
4005,308336.6896
4006,31990.3042
4007,0
4008,0
4009,0
4010,0
4011,0
4012,0
4013,0
4014,0
4015,0
4016,0
4017,0
4018,0
4019,0
4020,0
4021,0
4022,0
4023,0
4024,0
4025,0
4026,0
4027,0
4028,0
4029,0
4030,0
4031,0
4032,0
4033,0
4034,0
4035,0
4036,0
4037,0
4038,0
4039,0
4040,0
4041,0
4042,0
4043,0
4044,0
4045,0
4046,0
4047,0
4048,0
4049,0
4050,0
4051,0
4052,0
4053,0
4054,0
4055,0
4056,0
4057,0
4058,0
4059,0
4060,0
4061,0
4062,0
4063,0
4064,0
4065,0
4066,0
4067,0
4068,0
4069,0
4070,0
4071,0
4072,0
4073,0
4074,0
4075,0
4076,0
4077,0
4078,0
4079,0
4080,0
4081,0
4082,0
4083,0
4084,0
4085,0
4086,0
4087,0
4088,0
4089,0
4090,0
4091,0
4092,35033.3749
4093,60954.4457
4094,53717.5763
4095,99685.6762
4096,189651.4192
4097,189439.9329
4098,55139.5648
4099,195488.4578
4100,634698.8428
4101,238229.6876
4102,180559.4669
4103,169432.9512
4104,196419.6577
4105,268525.9777
4106,172284.8776
4107,304588.1907
4108,435909.0915
4109,749022.9729
4110,409649.6302
4111,414958.2384
4112,312896.5547
4113,693939.1414
4114,2892652.449
4115,170573.2936
4116,232066.5656
4117,429399.5592
4118,140852.443
4119,84614.5742
4120,100108.5508
4121,113751.7279
4122,169090.2755
4123,156372.2182
4124,168332.5945
4125,290118.3165
4126,230191.1516
4127,589564.4914
4128,334916.6453
4129,499205.2427
4130,398350.5153
4131,851729.1517
4132,229989.4446
4133,92223.2726
4134,179088.0146
4135,244812.4017
4136,195783.1372
4137,296691.0123
4138,602007.0889
4139,272212.6385
4140,482569.7418
4141,196090.9173
4142,72834.3767
4143,190702.6861
4144,95141.5643
4145,149697.1985
4146,50420.4714
4147,103845.6221
4148,639572.0498
4149,1010389.498
4150,481769.584
4151,66.7203
4152,0
4153,0
4154,0
4155,0
4156,0
4157,0
4158,0
4159,0
4160,0
4161,0
4162,0
4163,0
4164,0
4165,0
4166,0
4167,0
4168,0
4169,0
4170,0
4171,0
4172,0
4173,0
4174,0
4175,0
4176,0
4177,0
4178,0
4179,0
4180,0
4181,0
4182,0
4183,0
4184,0
4185,0
4186,0
4187,0
4188,0
4189,0
4190,0
4191,0
4192,0
4193,0
4194,0
4195,0
4196,0
4197,0
4198,0
4199,0
4200,0
4201,0
4202,0
4203,0
4204,0
4205,0
4206,0
4207,0
4208,0
4209,0
4210,0
4211,0
4212,0
4213,0
4214,0
4215,0
4216,0
4217,0
4218,0
4219,0
4220,0
4221,0
4222,0
4223,0
4224,0
4225,0
4226,0
4227,0
4228,0
4229,0
4230,0
4231,0
4232,0
4233,0
4234,0
4235,0
4236,51377.5996
4237,50839.8234
4238,21495.7861
4239,65470.5668
4240,237559.2636
4241,60131.6682
4242,65799.4753
4243,93580.1431
4244,43050.3807
4245,202821.5383
4246,54762.613
4247,293495.3081
4248,213476.8248
4249,283595.4651
4250,224509.6776
4251,379308.6224
4252,279079.3306
4253,269611.2215
4254,354676.3402
4255,371994.4589
4256,502432.4059
4257,280881.0545
4258,371961.8367
4259,143800.1015
4260,233544.6728
4261,193198.0494
4262,188794.8952
4263,159023.3171
4264,104456.3524
4265,173563.7865
4266,228654.1263
4267,103605.3224
4268,472406.5955
4269,476154.0851
4270,381621.82
4271,341197.4045
4272,702963.4068
4273,634144.6463
4274,586173.4756
4275,437872.4584
4276,419928.6263
4277,219450.7589
4278,90347.2744
4279,261071.6515
4280,243530.5337
4281,237073.639
4282,490892.8097
4283,509543.3371
4284,322602.9155
4285,183851.6773
4286,100868.4816
4287,136236.9768
4288,377513.6312
4289,203461.6946
4290,85488.8116
4291,200059.3805
4292,603966.4509
4293,1975294.055
4294,76448.2343
4295,0
4296,0
4297,0
4298,0
4299,0
4300,0
4301,0
4302,0
4303,0
4304,0
4305,0
4306,0
4307,0
4308,0
4309,0
4310,0
4311,0
4312,0
4313,0
4314,0
4315,0
4316,0
4317,0
4318,0
4319,0
4320,0
4321,0
4322,0
4323,0
4324,0
4325,0
4326,0
4327,0
4328,0
4329,0
4330,0
4331,0
4332,0
4333,0
4334,0
4335,0
4336,0
4337,0
4338,0
4339,0
4340,0
4341,0
4342,0
4343,0
4344,0
4345,0
4346,0
4347,0
4348,0
4349,0
4350,0
4351,0
4352,0
4353,0
4354,0
4355,0
4356,0
4357,0
4358,0
4359,0
4360,0
4361,0
4362,0
4363,0
4364,0
4365,0
4366,0
4367,0
4368,0
4369,0
4370,0
4371,0
4372,0
4373,0
4374,0
4375,0
4376,0
4377,0
4378,0
4379,0
4380,21711.7072
4381,96051.1265
4382,55759.4471
4383,29881.0982
4384,34092.3472
4385,50182.4193
4386,92269.4138
4387,132016.4323
4388,68816.7852
4389,175330.9917
4390,121488.2659
4391,116950.0862
4392,215694.4433
4393,694028.6021
4394,368401.9081
4395,250501.9788
4396,321899.3786
4397,638594.6109
4398,691956.9586
4399,245828.5649
4400,295455.4789
4401,231646.3801
4402,297127.3946
4403,168305.9344
4404,200911.426
4405,127971.8086
4406,80008.1191
4407,147024.8502
4408,219178.0539
4409,133068.6098
4410,284282.9056
4411,132869.9627
4412,282725.3875
4413,801419.3678
4414,630618.2046
4415,628874.593
4416,499790.5016
4417,716326.1995
4418,1500472.545
4419,376268.181
4420,576117.6319
4421,277168.4014
4422,298314.1925
4423,107838.2232
4424,403548.0062
4425,172995.0566
4426,130057.3441
4427,304340.0576
4428,161870.8628
4429,115621.3962
4430,50650.1536
4431,79918.2772
4432,208289.1213
4433,84895.7586
4434,116445.8153
4435,180403.5492
4436,1097189.449
4437,1795370.531
4438,55225.9947
4439,0
4440,0
4441,0
4442,0
4443,0
4444,0
4445,0
4446,0
4447,0
4448,0
4449,0
4450,0
4451,0
4452,0
4453,0
4454,0
4455,0
4456,0
4457,0
4458,0
4459,0
4460,0
4461,0
4462,0
4463,0
4464,0
4465,0
4466,0
4467,0
4468,0
4469,0
4470,0
4471,0
4472,0
4473,0
4474,0
4475,0
4476,0
4477,0
4478,0
4479,0
4480,0
4481,0
4482,0
4483,0
4484,0
4485,0
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0
4492,0
4493,0
4494,0
4495,0
4496,0
4497,0
4498,0
4499,0
4500,0
4501,0
4502,0
4503,0
4504,0
4505,0
4506,0
4507,0
4508,0
4509,0
4510,0
4511,0
4512,0
4513,0
4514,0
4515,0
4516,0
4517,0
4518,0
4519,0
4520,0
4521,0
4522,6.1543
4523,1925.3263
4524,23261.1052
4525,30687.386
4526,47836.7812
4527,21761.6914
4528,19931.5781
4529,36401.5605
4530,35853.9523
4531,58667.1117
4532,38348.2842
4533,199032.7831
4534,100684.823
4535,144578.2276
4536,172961.3345
4537,175235.9568
4538,346123.3459
4539,214053.7613
4540,363141.3777
4541,516226.7487
